user_id,item_id,rating,timestamp,count
U10104,N9901,1,2019-11-12 13:55:52,24
U10104,N33012,1,2019-11-12 13:55:52,24
U10104,N48983,1,2019-11-12 13:55:52,24
U10104,N34457,1,2019-11-13 08:34:59,24
U10104,N58858,1,2019-11-13 08:34:59,24
U10104,N47523,1,2019-11-13 08:34:59,24
U10104,N47701,1,2019-11-13 08:34:59,24
U10104,N49698,1,2019-11-13 08:34:59,24
U10104,N10348,1,2019-11-13 10:44:10,24
U10104,N351,1,2019-11-13 11:06:00,24
U10104,N44200,1,2019-11-13 14:05:22,24
U10104,N60356,1,2019-11-14 08:40:06,24
U10104,N31789,1,2019-11-14 08:40:06,24
U10104,N7072,1,2019-11-14 08:40:06,24
U10104,N28830,1,2019-11-14 08:40:06,24
U10104,N23390,1,2019-11-14 08:40:06,24
U10233,N13052,1,2019-11-09 02:46:01,34
U10233,N15055,1,2019-11-10 07:59:51,34
U10233,N7795,1,2019-11-10 07:59:51,34
U10233,N63154,1,2019-11-11 06:37:01,34
U10233,N16263,1,2019-11-11 10:03:46,34
U10233,N29460,1,2019-11-11 10:27:34,34
U10233,N49224,1,2019-11-11 10:27:34,34
U10233,N53876,1,2019-11-11 10:37:53,34
U10233,N29970,1,2019-11-12 10:28:08,34
U10233,N10903,1,2019-11-12 10:41:43,34
U10233,N17318,1,2019-11-12 11:48:24,34
U10233,N61745,1,2019-11-12 12:03:48,34
U10233,N43364,1,2019-11-12 12:03:48,34
U10233,N12051,1,2019-11-12 14:57:58,34
U10233,N36987,1,2019-11-12 14:57:58,34
U10233,N50778,1,2019-11-12 20:39:10,34
U10233,N40643,1,2019-11-13 06:08:17,34
U10233,N30228,1,2019-11-13 08:41:11,34
U10233,N32982,1,2019-11-13 09:08:58,34
U10233,N35484,1,2019-11-13 09:20:51,34
U10233,N9861,1,2019-11-13 21:07:54,34
U10233,N52670,1,2019-11-13 21:07:54,34
U10233,N30776,1,2019-11-14 07:20:09,34
U10233,N10902,1,2019-11-14 07:20:09,34
U10233,N18746,1,2019-11-14 07:20:09,34
U10233,N1379,1,2019-11-14 10:40:13,34
U10233,N176,1,2019-11-14 12:51:35,34
U10233,N11953,1,2019-11-14 14:03:58,34
U10233,N42006,1,2019-11-14 14:26:10,34
U10233,N48459,1,2019-11-14 20:42:40,34
U10233,N20963,1,2019-11-14 20:42:40,34
U10233,N42931,1,2019-11-14 20:57:33,34
U1028,N22338,1,2019-11-09 17:38:38,32
U1028,N64999,1,2019-11-09 17:40:46,32
U1028,N20290,1,2019-11-09 17:51:06,32
U1028,N64490,1,2019-11-10 07:15:39,32
U1028,N49104,1,2019-11-10 07:15:39,32
U1028,N56658,1,2019-11-10 18:25:47,32
U1028,N35862,1,2019-11-10 19:04:17,32
U1028,N40354,1,2019-11-10 22:13:13,32
U1028,N5532,1,2019-11-10 22:16:31,32
U1028,N4000,1,2019-11-10 22:16:31,32
U1028,N27937,1,2019-11-10 22:16:31,32
U1028,N34426,1,2019-11-11 17:56:47,32
U1028,N14997,1,2019-11-11 18:05:26,32
U1028,N9962,1,2019-11-12 15:49:58,32
U1028,N61664,1,2019-11-12 19:00:08,32
U1028,N15126,1,2019-11-12 19:06:11,32
U1028,N46640,1,2019-11-12 19:42:59,32
U1028,N31984,1,2019-11-12 19:45:00,32
U1028,N50778,1,2019-11-13 05:05:46,32
U1028,N40409,1,2019-11-13 05:09:59,32
U1028,N45798,1,2019-11-13 05:47:26,32
U1028,N47245,1,2019-11-13 10:05:12,32
U1028,N32982,1,2019-11-13 11:12:31,32
U1028,N46334,1,2019-11-13 17:38:45,32
U1028,N14824,1,2019-11-13 17:39:30,32
U1028,N45474,1,2019-11-13 18:12:24,32
U1028,N9861,1,2019-11-13 18:21:09,32
U1028,N21871,1,2019-11-14 10:08:23,32
U1028,N60440,1,2019-11-14 18:06:39,32
U1028,N17032,1,2019-11-14 18:06:39,32
U1028,N42677,1,2019-11-14 18:06:39,32
U1028,N20963,1,2019-11-14 19:06:22,32
U10280,N44874,1,2019-11-10 07:09:28,31
U10280,N4392,1,2019-11-10 07:09:28,31
U10280,N60150,1,2019-11-10 07:09:28,31
U10280,N24475,1,2019-11-10 07:55:12,31
U10280,N31302,1,2019-11-10 07:55:12,31
U10280,N13602,1,2019-11-10 07:55:12,31
U10280,N32365,1,2019-11-10 07:55:12,31
U10280,N12626,1,2019-11-10 07:55:12,31
U10280,N51350,1,2019-11-10 08:30:54,31
U10280,N64684,1,2019-11-10 08:30:54,31
U10280,N1494,1,2019-11-10 09:13:37,31
U10280,N15114,1,2019-11-10 09:13:37,31
U10280,N45148,1,2019-11-10 11:43:23,31
U10280,N28322,1,2019-11-11 11:53:59,31
U10280,N34399,1,2019-11-11 13:26:23,31
U10280,N32239,1,2019-11-12 13:07:55,31
U10280,N23291,1,2019-11-12 13:19:08,31
U10280,N5915,1,2019-11-12 13:19:08,31
U10280,N13275,1,2019-11-12 13:19:08,31
U10280,N8400,1,2019-11-12 13:19:08,31
U10280,N25833,1,2019-11-12 13:40:26,31
U10280,N59246,1,2019-11-13 06:36:05,31
U10280,N30228,1,2019-11-13 06:36:05,31
U10280,N27217,1,2019-11-13 06:36:05,31
U10280,N37812,1,2019-11-13 06:36:05,31
U10280,N27472,1,2019-11-13 06:47:46,31
U10280,N5241,1,2019-11-13 06:52:13,31
U10280,N26025,1,2019-11-13 06:52:13,31
U10280,N16954,1,2019-11-13 06:52:13,31
U10280,N33507,1,2019-11-13 09:46:22,31
U10280,N57881,1,2019-11-13 09:46:22,31
U1030,N58382,1,2019-11-11 09:47:38,34
U1030,N11933,1,2019-11-11 09:47:38,34
U1030,N30805,1,2019-11-12 08:30:29,34
U1030,N19911,1,2019-11-12 08:30:29,34
U1030,N36178,1,2019-11-12 08:38:40,34
U1030,N29720,1,2019-11-12 08:38:40,34
U1030,N49791,1,2019-11-12 08:38:40,34
U1030,N52857,1,2019-11-12 08:38:40,34
U1030,N41397,1,2019-11-12 08:59:04,34
U1030,N63352,1,2019-11-12 09:45:22,34
U1030,N37047,1,2019-11-12 09:45:22,34
U1030,N6786,1,2019-11-12 10:06:41,34
U1030,N41993,1,2019-11-12 10:06:41,34
U1030,N27458,1,2019-11-12 10:06:41,34
U1030,N9901,1,2019-11-12 10:06:41,34
U1030,N36723,1,2019-11-12 10:06:41,34
U1030,N37394,1,2019-11-12 10:06:41,34
U1030,N8978,1,2019-11-13 06:45:57,34
U1030,N14794,1,2019-11-13 06:45:57,34
U1030,N36720,1,2019-11-13 10:33:23,34
U1030,N49180,1,2019-11-13 11:40:04,34
U1030,N20650,1,2019-11-13 11:40:04,34
U1030,N18196,1,2019-11-13 11:40:04,34
U1030,N55976,1,2019-11-13 11:40:04,34
U1030,N58360,1,2019-11-13 11:40:04,34
U1030,N49999,1,2019-11-13 11:40:04,34
U1030,N39419,1,2019-11-13 12:01:42,34
U1030,N11953,1,2019-11-14 10:49:33,34
U1030,N34535,1,2019-11-14 10:49:33,34
U1030,N12160,1,2019-11-14 10:49:33,34
U1030,N45171,1,2019-11-14 10:49:33,34
U1030,N13505,1,2019-11-14 10:49:33,34
U1030,N13012,1,2019-11-14 10:49:33,34
U1030,N38175,1,2019-11-14 13:32:23,34
U10306,N4855,1,2019-11-12 04:35:55,24
U10306,N9784,1,2019-11-12 04:35:55,24
U10306,N19911,1,2019-11-12 04:35:55,24
U10306,N27354,1,2019-11-12 04:35:55,24
U10306,N46565,1,2019-11-12 04:35:55,24
U10306,N8345,1,2019-11-12 04:35:55,24
U10306,N7830,1,2019-11-12 04:35:55,24
U10306,N15305,1,2019-11-12 04:35:55,24
U10306,N61664,1,2019-11-13 04:46:03,24
U10306,N46754,1,2019-11-13 04:46:03,24
U10306,N59246,1,2019-11-13 04:46:03,24
U10306,N9057,1,2019-11-13 05:18:39,24
U10306,N14824,1,2019-11-13 18:06:43,24
U10306,N1668,1,2019-11-13 18:06:43,24
U10306,N46334,1,2019-11-13 18:06:43,24
U10306,N7409,1,2019-11-13 18:06:43,24
U10306,N38349,1,2019-11-13 18:06:43,24
U10306,N24064,1,2019-11-14 07:14:54,24
U10306,N1379,1,2019-11-14 07:14:54,24
U10306,N13505,1,2019-11-14 07:14:54,24
U10306,N45888,1,2019-11-14 07:14:54,24
U10306,N20963,1,2019-11-14 09:52:22,24
U10306,N10902,1,2019-11-14 10:25:35,24
U10306,N59500,1,2019-11-14 10:25:35,24
U10392,N10896,1,2019-11-09 04:49:14,22
U10392,N59462,1,2019-11-09 20:54:36,22
U10392,N61613,1,2019-11-09 20:54:36,22
U10392,N11216,1,2019-11-10 15:45:29,22
U10392,N61588,1,2019-11-10 15:45:29,22
U10392,N53876,1,2019-11-11 06:47:55,22
U10392,N63154,1,2019-11-11 06:47:55,22
U10392,N63094,1,2019-11-11 06:47:55,22
U10392,N28322,1,2019-11-11 11:07:34,22
U10392,N48076,1,2019-11-12 19:28:47,22
U10392,N61664,1,2019-11-12 19:28:47,22
U10392,N10268,1,2019-11-13 04:30:41,22
U10392,N14794,1,2019-11-13 11:35:13,22
U10392,N23547,1,2019-11-13 11:35:13,22
U10392,N60773,1,2019-11-13 11:35:13,22
U10392,N47245,1,2019-11-13 11:53:07,22
U10392,N31361,1,2019-11-13 12:17:22,22
U10392,N62152,1,2019-11-13 12:17:22,22
U10392,N9861,1,2019-11-13 20:45:41,22
U10392,N17046,1,2019-11-14 04:38:25,22
U10392,N10902,1,2019-11-14 04:38:25,22
U10392,N18548,1,2019-11-14 19:29:46,22
U10438,N2288,1,2019-11-10 05:09:45,23
U10438,N63248,1,2019-11-10 05:09:45,23
U10438,N49104,1,2019-11-10 07:26:31,23
U10438,N8746,1,2019-11-11 03:25:30,23
U10438,N22126,1,2019-11-11 06:05:09,23
U10438,N21506,1,2019-11-11 09:36:40,23
U10438,N22346,1,2019-11-11 12:38:28,23
U10438,N9203,1,2019-11-12 01:33:56,23
U10438,N14562,1,2019-11-12 01:33:56,23
U10438,N39140,1,2019-11-12 03:36:56,23
U10438,N19911,1,2019-11-12 04:17:36,23
U10438,N9311,1,2019-11-13 02:48:53,23
U10438,N12573,1,2019-11-13 02:48:53,23
U10438,N9677,1,2019-11-13 02:48:53,23
U10438,N15722,1,2019-11-13 13:01:29,23
U10438,N6718,1,2019-11-13 13:01:29,23
U10438,N12340,1,2019-11-13 13:01:29,23
U10438,N49832,1,2019-11-14 03:20:41,23
U10438,N280,1,2019-11-14 03:20:41,23
U10438,N12214,1,2019-11-14 03:20:41,23
U10438,N24461,1,2019-11-14 04:53:23,23
U10438,N24049,1,2019-11-14 05:16:39,23
U10665,N8723,1,2019-11-12 10:13:29,21
U10665,N4315,1,2019-11-12 13:12:12,21
U10665,N10903,1,2019-11-12 13:12:12,21
U10665,N9784,1,2019-11-12 13:16:49,21
U10665,N49224,1,2019-11-12 14:47:14,21
U10665,N63352,1,2019-11-12 14:47:14,21
U10665,N43879,1,2019-11-12 14:47:14,21
U10665,N1761,1,2019-11-13 07:00:39,21
U10665,N26025,1,2019-11-13 07:00:39,21
U10665,N23614,1,2019-11-13 07:00:39,21
U10665,N61664,1,2019-11-13 07:00:39,21
U10665,N4648,1,2019-11-13 07:00:39,21
U10665,N35484,1,2019-11-13 09:40:07,21
U10665,N4686,1,2019-11-13 09:40:07,21
U10665,N62922,1,2019-11-13 10:50:16,21
U10665,N49180,1,2019-11-13 10:50:16,21
U10665,N14794,1,2019-11-13 11:23:19,21
U10665,N5415,1,2019-11-14 10:11:22,21
U10665,N21456,1,2019-11-14 10:11:22,21
U10665,N43581,1,2019-11-14 12:45:35,21
U10665,N60253,1,2019-11-14 12:45:35,21
U10703,N61708,1,2019-11-09 02:56:06,22
U10703,N10896,1,2019-11-09 02:56:06,22
U10703,N58276,1,2019-11-10 03:12:48,22
U10703,N27984,1,2019-11-10 03:12:48,22
U10703,N49624,1,2019-11-10 03:12:48,22
U10703,N43294,1,2019-11-10 14:31:09,22
U10703,N34149,1,2019-11-11 03:27:25,22
U10703,N5475,1,2019-11-11 03:27:25,22
U10703,N8345,1,2019-11-12 02:49:48,22
U10703,N52141,1,2019-11-12 11:58:46,22
U10703,N17318,1,2019-11-12 11:58:46,22
U10703,N61664,1,2019-11-13 02:32:39,22
U10703,N42650,1,2019-11-13 02:32:39,22
U10703,N15126,1,2019-11-13 02:32:39,22
U10703,N19147,1,2019-11-13 02:32:39,22
U10703,N3495,1,2019-11-13 11:24:42,22
U10703,N57998,1,2019-11-14 03:16:47,22
U10747,N12149,1,2019-11-09 05:55:01,47
U10747,N52004,1,2019-11-09 05:55:01,47
U10747,N23646,1,2019-11-09 05:55:01,47
U10747,N62268,1,2019-11-09 05:55:01,47
U10747,N7521,1,2019-11-09 05:55:01,47
U10747,N65214,1,2019-11-09 05:55:01,47
U10747,N27452,1,2019-11-09 05:55:01,47
U10747,N13458,1,2019-11-09 06:36:31,47
U10747,N12467,1,2019-11-09 06:36:31,47
U10747,N446,1,2019-11-09 06:36:31,47
U10747,N21246,1,2019-11-09 06:36:31,47
U10747,N8530,1,2019-11-10 07:47:52,47
U10747,N4392,1,2019-11-10 07:47:52,47
U10747,N41946,1,2019-11-10 07:47:52,47
U10747,N26248,1,2019-11-10 07:47:52,47
U10747,N63944,1,2019-11-10 07:47:52,47
U10747,N64650,1,2019-11-10 08:15:16,47
U10747,N49104,1,2019-11-10 08:15:16,47
U10747,N17975,1,2019-11-10 08:15:16,47
U10747,N1494,1,2019-11-10 08:15:16,47
U10747,N33325,1,2019-11-10 08:15:16,47
U10747,N49984,1,2019-11-10 08:53:53,47
U10747,N47385,1,2019-11-10 08:53:53,47
U10747,N56658,1,2019-11-10 08:53:53,47
U10747,N7795,1,2019-11-10 08:53:53,47
U10747,N52090,1,2019-11-10 08:53:53,47
U10747,N32990,1,2019-11-11 06:46:41,47
U10747,N55013,1,2019-11-11 06:46:41,47
U10747,N63154,1,2019-11-11 06:46:41,47
U10747,N61617,1,2019-11-11 07:11:07,47
U10747,N28322,1,2019-11-11 10:49:25,47
U10747,N33395,1,2019-11-12 06:43:43,47
U10747,N19389,1,2019-11-12 06:43:43,47
U10747,N18420,1,2019-11-12 06:43:43,47
U10747,N9203,1,2019-11-12 06:43:43,47
U10747,N9057,1,2019-11-13 07:25:08,47
U10747,N50333,1,2019-11-13 07:25:08,47
U10747,N58201,1,2019-11-13 15:13:40,47
U10747,N10348,1,2019-11-13 15:13:40,47
U10747,N52670,1,2019-11-13 15:13:40,47
U10747,N280,1,2019-11-14 07:15:34,47
U10747,N45888,1,2019-11-14 07:15:34,47
U10747,N12160,1,2019-11-14 07:15:34,47
U10747,N43581,1,2019-11-14 08:48:12,47
U10747,N42399,1,2019-11-14 09:08:38,47
U10747,N1695,1,2019-11-14 09:08:38,47
U10747,N24180,1,2019-11-14 09:08:38,47
U1076,N56561,1,2019-11-11 07:16:24,20
U1076,N42727,1,2019-11-11 07:16:24,20
U1076,N51119,1,2019-11-11 07:16:24,20
U1076,N10874,1,2019-11-11 07:16:24,20
U1076,N63154,1,2019-11-11 07:16:24,20
U1076,N10286,1,2019-11-11 11:53:00,20
U1076,N28322,1,2019-11-11 11:53:00,20
U1076,N14794,1,2019-11-13 06:50:34,20
U1076,N30228,1,2019-11-13 06:50:34,20
U1076,N1471,1,2019-11-13 08:39:45,20
U1076,N9260,1,2019-11-13 08:39:45,20
U1076,N7307,1,2019-11-13 08:39:45,20
U1076,N27217,1,2019-11-13 08:39:45,20
U1076,N62621,1,2019-11-13 08:39:45,20
U1076,N56534,1,2019-11-13 12:30:19,20
U1076,N8420,1,2019-11-13 12:30:19,20
U1076,N4361,1,2019-11-13 12:30:19,20
U1076,N46334,1,2019-11-13 12:30:19,20
U1076,N1379,1,2019-11-14 09:16:35,20
U1076,N43581,1,2019-11-14 09:16:35,20
U10760,N8962,1,2019-11-09 11:32:00,27
U10760,N41074,1,2019-11-09 11:45:44,27
U10760,N10735,1,2019-11-09 12:32:05,27
U10760,N36556,1,2019-11-09 14:48:04,27
U10760,N23366,1,2019-11-09 19:35:18,27
U10760,N19228,1,2019-11-09 21:14:55,27
U10760,N42339,1,2019-11-09 21:38:15,27
U10760,N60150,1,2019-11-10 15:37:11,27
U10760,N64490,1,2019-11-10 19:31:31,27
U10760,N15321,1,2019-11-11 14:40:31,27
U10760,N41599,1,2019-11-11 16:31:14,27
U10760,N47932,1,2019-11-11 22:10:34,27
U10760,N61149,1,2019-11-12 07:42:00,27
U10760,N45798,1,2019-11-12 16:40:15,27
U10760,N28416,1,2019-11-12 17:34:07,27
U10760,N48076,1,2019-11-12 20:58:00,27
U10760,N61664,1,2019-11-12 21:27:43,27
U10760,N1694,1,2019-11-12 22:41:09,27
U10760,N63968,1,2019-11-13 10:40:21,27
U10760,N8565,1,2019-11-13 11:13:03,27
U10760,N58858,1,2019-11-13 12:19:53,27
U10760,N12870,1,2019-11-13 18:50:26,27
U10760,N64399,1,2019-11-14 08:11:44,27
U10760,N64284,1,2019-11-14 13:10:51,27
U10760,N64117,1,2019-11-14 13:54:16,27
U10760,N6091,1,2019-11-14 20:11:04,27
U10795,N30228,1,2019-11-13 05:49:03,20
U10795,N39883,1,2019-11-13 10:47:11,20
U10795,N6786,1,2019-11-13 10:47:11,20
U10795,N4878,1,2019-11-13 10:47:11,20
U10795,N45798,1,2019-11-13 11:53:49,20
U10795,N50778,1,2019-11-13 11:53:49,20
U10795,N62742,1,2019-11-13 11:53:49,20
U10795,N23889,1,2019-11-13 11:53:49,20
U10795,N44112,1,2019-11-13 11:53:49,20
U10795,N30728,1,2019-11-13 11:53:49,20
U10795,N37355,1,2019-11-13 11:53:49,20
U10795,N24064,1,2019-11-14 05:36:53,20
U10795,N38349,1,2019-11-14 05:36:53,20
U10795,N51393,1,2019-11-14 05:36:53,20
U10795,N15377,1,2019-11-14 05:36:53,20
U10795,N56110,1,2019-11-14 08:53:45,20
U10795,N52636,1,2019-11-14 08:53:45,20
U10795,N30657,1,2019-11-14 08:53:45,20
U10795,N4394,1,2019-11-14 08:53:45,20
U10795,N39906,1,2019-11-14 10:31:37,20
U10859,N29970,1,2019-11-12 14:32:04,20
U10859,N46640,1,2019-11-12 15:27:10,20
U10859,N57608,1,2019-11-12 15:44:13,20
U10859,N13275,1,2019-11-12 15:44:13,20
U10859,N3452,1,2019-11-13 10:40:53,20
U10859,N644,1,2019-11-13 10:40:53,20
U10859,N271,1,2019-11-13 10:40:53,20
U10859,N49180,1,2019-11-13 10:40:53,20
U10859,N50137,1,2019-11-13 10:40:53,20
U10859,N58858,1,2019-11-13 10:40:53,20
U10859,N21448,1,2019-11-13 10:40:53,20
U10859,N16807,1,2019-11-13 10:40:53,20
U10859,N49248,1,2019-11-13 14:59:16,20
U10859,N60401,1,2019-11-13 14:59:16,20
U10859,N4881,1,2019-11-13 14:59:16,20
U10859,N47245,1,2019-11-13 14:59:16,20
U10859,N20963,1,2019-11-14 11:02:37,20
U10859,N45667,1,2019-11-14 11:02:37,20
U10859,N38847,1,2019-11-14 11:02:37,20
U10859,N64284,1,2019-11-14 13:35:33,20
U1098,N51254,1,2019-11-11 08:20:18,36
U1098,N137,1,2019-11-11 08:20:18,36
U1098,N63154,1,2019-11-11 08:20:18,36
U1098,N9578,1,2019-11-11 08:20:18,36
U1098,N51119,1,2019-11-11 09:11:23,36
U1098,N36775,1,2019-11-11 09:11:23,36
U1098,N34932,1,2019-11-11 09:11:23,36
U1098,N44224,1,2019-11-11 09:11:23,36
U1098,N55890,1,2019-11-11 09:11:23,36
U1098,N18077,1,2019-11-11 09:11:23,36
U1098,N34426,1,2019-11-11 13:18:22,36
U1098,N31475,1,2019-11-11 13:18:22,36
U1098,N39583,1,2019-11-11 13:18:22,36
U1098,N29970,1,2019-11-12 08:19:18,36
U1098,N18420,1,2019-11-12 08:19:18,36
U1098,N28269,1,2019-11-12 08:19:18,36
U1098,N37047,1,2019-11-12 08:19:18,36
U1098,N29720,1,2019-11-12 08:19:18,36
U1098,N4315,1,2019-11-12 11:57:46,36
U1098,N8078,1,2019-11-12 11:57:46,36
U1098,N35420,1,2019-11-12 14:09:13,36
U1098,N31859,1,2019-11-12 14:09:13,36
U1098,N25833,1,2019-11-12 14:09:13,36
U1098,N36070,1,2019-11-12 16:17:41,36
U1098,N47556,1,2019-11-12 16:17:41,36
U1098,N53212,1,2019-11-12 16:17:41,36
U1098,N18485,1,2019-11-12 16:39:59,36
U1098,N5241,1,2019-11-13 07:44:04,36
U1098,N63968,1,2019-11-13 07:44:04,36
U1098,N47245,1,2019-11-13 07:44:04,36
U1098,N50333,1,2019-11-13 08:20:29,36
U1098,N18479,1,2019-11-13 15:40:45,36
U1098,N47865,1,2019-11-14 10:35:55,36
U1098,N38785,1,2019-11-14 12:37:37,36
U1098,N8855,1,2019-11-14 15:27:34,36
U1098,N12709,1,2019-11-14 15:27:34,36
U11014,N11216,1,2019-11-11 04:19:29,35
U11014,N56214,1,2019-11-11 04:19:29,35
U11014,N53876,1,2019-11-11 04:19:29,35
U11014,N51254,1,2019-11-11 04:19:29,35
U11014,N6484,1,2019-11-11 04:19:29,35
U11014,N48194,1,2019-11-11 04:19:29,35
U11014,N37118,1,2019-11-11 04:19:29,35
U11014,N37849,1,2019-11-11 04:19:29,35
U11014,N56379,1,2019-11-11 04:19:29,35
U11014,N61002,1,2019-11-11 04:19:29,35
U11014,N17015,1,2019-11-11 04:19:29,35
U11014,N56955,1,2019-11-11 04:19:29,35
U11014,N16263,1,2019-11-11 10:18:59,35
U11014,N56135,1,2019-11-12 01:30:37,35
U11014,N58619,1,2019-11-12 05:48:49,35
U11014,N2821,1,2019-11-12 05:48:49,35
U11014,N61242,1,2019-11-12 06:02:33,35
U11014,N8345,1,2019-11-12 06:02:33,35
U11014,N25858,1,2019-11-12 06:02:33,35
U11014,N53476,1,2019-11-12 10:17:12,35
U11014,N5322,1,2019-11-13 03:26:41,35
U11014,N24558,1,2019-11-13 03:26:41,35
U11014,N9568,1,2019-11-13 07:21:18,35
U11014,N60640,1,2019-11-14 06:03:18,35
U11014,N285,1,2019-11-14 06:03:18,35
U11014,N17354,1,2019-11-14 06:03:18,35
U11014,N24064,1,2019-11-14 06:03:18,35
U11014,N27145,1,2019-11-14 06:03:18,35
U11014,N58034,1,2019-11-14 06:03:18,35
U11014,N4166,1,2019-11-14 06:03:18,35
